stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000276927	9606.ENSP00000296795	IFNA1	TLR3	9606	0.655	0	0	0	0	0	0	0.655
9606.ENSP00000276927	9606.ENSP00000296795	IFNA1	TLR3	9606	0.655	0	0	0	0	0	0	0.655
9606.ENSP00000276927	9606.ENSP00000482954	IFNA1	PRLR	9606	0.66	0	0	0	0	0	0.6	0.185
9606.ENSP00000276927	9606.ENSP00000482954	IFNA1	PRLR	9606	0.66	0	0	0	0	0	0.6	0.185
9606.ENSP00000276927	9606.ENSP00000362195	IFNA1	CSF3R	9606	0.66	0	0	0	0	0	0.6	0.185
9606.ENSP00000276927	9606.ENSP00000362195	IFNA1	CSF3R	9606	0.66	0	0	0	0	0	0.6	0.185
9606.ENSP00000276927	9606.ENSP00000383641	IFNA1	CRLF2	9606	0.66	0	0	0	0	0	0.6	0.187
9606.ENSP00000276927	9606.ENSP00000383641	IFNA1	CRLF2	9606	0.66	0	0	0	0	0	0.6	0.187
9606.ENSP00000276927	9606.ENSP00000314976	IFNA1	IL20RA	9606	0.662	0	0	0	0	0	0.6	0.191
9606.ENSP00000276927	9606.ENSP00000314976	IFNA1	IL20RA	9606	0.662	0	0	0	0	0	0.6	0.191
9606.ENSP00000276927	9606.ENSP00000328133	IFNA1	IL20RB	9606	0.663	0	0	0	0	0	0.6	0.194
9606.ENSP00000276927	9606.ENSP00000328133	IFNA1	IL20RB	9606	0.663	0	0	0	0	0	0.6	0.194
9606.ENSP00000276927	9606.ENSP00000363318	IFNA1	IL2RG	9606	0.664	0	0	0	0	0	0.6	0.195
9606.ENSP00000276927	9606.ENSP00000363318	IFNA1	IL2RG	9606	0.664	0	0	0	0	0	0.6	0.195
9606.ENSP00000276927	9606.ENSP00000370034	IFNA1	TLR7	9606	0.669	0	0	0	0	0	0	0.669
9606.ENSP00000276927	9606.ENSP00000370034	IFNA1	TLR7	9606	0.669	0	0	0	0	0	0	0.669
9606.ENSP00000276927	9606.ENSP00000384273	IFNA1	RELA	9606	0.67	0	0	0	0	0	0.6	0.211
9606.ENSP00000276927	9606.ENSP00000384273	IFNA1	RELA	9606	0.67	0	0	0	0	0	0.6	0.211
9606.ENSP00000276927	9606.ENSP00000353874	IFNA1	TLR9	9606	0.67	0	0	0	0	0	0	0.67
9606.ENSP00000276927	9606.ENSP00000353874	IFNA1	TLR9	9606	0.67	0	0	0	0	0	0	0.67
9606.ENSP00000276927	9606.ENSP00000417517	IFNA1	ENSG00000173366	9606	0.67	0	0	0	0	0	0	0.67
9606.ENSP00000276927	9606.ENSP00000417517	IFNA1	ENSG00000173366	9606	0.67	0	0	0	0	0	0	0.67
9606.ENSP00000276927	9606.ENSP00000379111	IFNA1	IL4R	9606	0.671	0	0	0	0	0	0.6	0.213
9606.ENSP00000276927	9606.ENSP00000379111	IFNA1	IL4R	9606	0.671	0	0	0	0	0	0.6	0.213
9606.ENSP00000276927	9606.ENSP00000370698	IFNA1	IL6ST	9606	0.673	0	0	0	0	0	0.6	0.217
9606.ENSP00000276927	9606.ENSP00000370698	IFNA1	IL6ST	9606	0.673	0	0	0	0	0	0.6	0.217
9606.ENSP00000276927	9606.ENSP00000344192	IFNA1	IL17A	9606	0.68	0	0	0	0	0	0	0.68
9606.ENSP00000276927	9606.ENSP00000344192	IFNA1	IL17A	9606	0.68	0	0	0	0	0	0	0.68
9606.ENSP00000276927	9606.ENSP00000357470	IFNA1	IL6R	9606	0.686	0	0	0	0	0	0.6	0.248
9606.ENSP00000276927	9606.ENSP00000357470	IFNA1	IL6R	9606	0.686	0	0	0	0	0	0.6	0.248
9606.ENSP00000276927	9606.ENSP00000290200	IFNA1	IL10RB	9606	0.702	0	0	0	0	0	0.6	0.287
9606.ENSP00000276927	9606.ENSP00000290200	IFNA1	IL10RB	9606	0.702	0	0	0	0	0	0.6	0.287
9606.ENSP00000276927	9606.ENSP00000327824	IFNA1	IFNLR1	9606	0.711	0	0	0	0	0	0.6	0.308
9606.ENSP00000276927	9606.ENSP00000327824	IFNA1	IFNLR1	9606	0.711	0	0	0	0	0	0.6	0.308
9606.ENSP00000276927	9606.ENSP00000321345	IFNA1	IL23R	9606	0.713	0	0	0	0	0	0.6	0.312
9606.ENSP00000276927	9606.ENSP00000321345	IFNA1	IL23R	9606	0.713	0	0	0	0	0	0.6	0.312
9606.ENSP00000276927	9606.ENSP00000371067	IFNA1	JAK2	9606	0.728	0	0	0	0	0	0.6	0.348
9606.ENSP00000276927	9606.ENSP00000371067	IFNA1	JAK2	9606	0.728	0	0	0	0	0	0.6	0.348
9606.ENSP00000276927	9606.ENSP00000470788	IFNA1	IL12RB1	9606	0.729	0	0	0	0	0	0.6	0.351
9606.ENSP00000276927	9606.ENSP00000470788	IFNA1	IL12RB1	9606	0.729	0	0	0	0	0	0.6	0.351
9606.ENSP00000276927	9606.ENSP00000290219	IFNA1	IFNGR2	9606	0.729	0	0	0	0	0	0.6	0.351
9606.ENSP00000276927	9606.ENSP00000290219	IFNA1	IFNGR2	9606	0.729	0	0	0	0	0	0.6	0.351
9606.ENSP00000276927	9606.ENSP00000398698	IFNA1	TNF	9606	0.737	0	0	0	0	0	0	0.737
9606.ENSP00000276927	9606.ENSP00000398698	IFNA1	TNF	9606	0.737	0	0	0	0	0	0	0.737
9606.ENSP00000276927	9606.ENSP00000356713	IFNA1	IFNGR1	9606	0.758	0	0	0	0	0	0.6	0.421
9606.ENSP00000276927	9606.ENSP00000356713	IFNA1	IFNGR1	9606	0.758	0	0	0	0	0	0.6	0.421
9606.ENSP00000276927	9606.ENSP00000369293	IFNA1	IL2RA	9606	0.761	0	0	0	0	0	0.6	0.427
9606.ENSP00000276927	9606.ENSP00000369293	IFNA1	IL2RA	9606	0.761	0	0	0	0	0	0.6	0.427
9606.ENSP00000276927	9606.ENSP00000327890	IFNA1	IL3RA	9606	0.78	0	0	0	0	0	0.6	0.473
9606.ENSP00000276927	9606.ENSP00000327890	IFNA1	IL3RA	9606	0.78	0	0	0	0	0	0.6	0.473
9606.ENSP00000276927	9606.ENSP00000412237	IFNA1	IL10	9606	0.794	0	0	0	0	0	0	0.794
9606.ENSP00000276927	9606.ENSP00000412237	IFNA1	IL10	9606	0.794	0	0	0	0	0	0	0.794
9606.ENSP00000276927	9606.ENSP00000296871	IFNA1	CSF2	9606	0.796	0	0	0	0	0	0	0.796
9606.ENSP00000276927	9606.ENSP00000296871	IFNA1	CSF2	9606	0.796	0	0	0	0	0	0	0.796
9606.ENSP00000276927	9606.ENSP00000385675	IFNA1	IL6	9606	0.816	0	0	0	0	0	0	0.816
9606.ENSP00000276927	9606.ENSP00000385675	IFNA1	IL6	9606	0.816	0	0	0	0	0	0	0.816
9606.ENSP00000276927	9606.ENSP00000343204	IFNA1	JAK1	9606	0.821	0	0	0	0	0	0.6	0.571
9606.ENSP00000276927	9606.ENSP00000343204	IFNA1	JAK1	9606	0.821	0	0	0	0	0	0.6	0.571
9606.ENSP00000276927	9606.ENSP00000354394	IFNA1	STAT1	9606	0.841	0	0	0	0	0	0	0.841
9606.ENSP00000276927	9606.ENSP00000354394	IFNA1	STAT1	9606	0.841	0	0	0	0	0	0	0.841
9606.ENSP00000276927	9606.ENSP00000343957	IFNA1	IFNAR2	9606	0.901	0	0	0	0	0.305	0.6	0.674
9606.ENSP00000276927	9606.ENSP00000343957	IFNA1	IFNAR2	9606	0.901	0	0	0	0	0.305	0.6	0.674
9606.ENSP00000280357	9606.ENSP00000364080	IL18	HLA-DQB1	9606	0.201	0	0	0	0.061	0	0	0.185
9606.ENSP00000280357	9606.ENSP00000364080	IL18	HLA-DQB1	9606	0.201	0	0	0	0.061	0	0	0.185
9606.ENSP00000280357	9606.ENSP00000394227	IL18	CSF2RA	9606	0.208	0	0	0	0.088	0	0	0.168
9606.ENSP00000280357	9606.ENSP00000394227	IL18	CSF2RA	9606	0.208	0	0	0	0.088	0	0	0.168
9606.ENSP00000280357	9606.ENSP00000355370	IL18	CNTF	9606	0.212	0	0	0	0	0	0	0.212
9606.ENSP00000280357	9606.ENSP00000355370	IL18	CNTF	9606	0.212	0	0	0	0	0	0	0.212
9606.ENSP00000280357	9606.ENSP00000477572	IL18	HMOX2	9606	0.219	0	0	0	0	0	0	0.219
9606.ENSP00000280357	9606.ENSP00000477572	IL18	HMOX2	9606	0.219	0	0	0	0	0	0	0.219
9606.ENSP00000280357	9606.ENSP00000368265	IL18	CNTFR	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000280357	9606.ENSP00000368265	IL18	CNTFR	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000280357	9606.ENSP00000480791	IL18	FGF1	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000280357	9606.ENSP00000480791	IL18	FGF1	9606	0.229	0	0	0	0	0	0	0.23
9606.ENSP00000280357	9606.ENSP00000412209	IL18	IL5RA	9606	0.236	0	0	0	0	0	0	0.236
9606.ENSP00000280357	9606.ENSP00000412209	IL18	IL5RA	9606	0.236	0	0	0	0	0	0	0.236
9606.ENSP00000280357	9606.ENSP00000356946	IL18	FCGR3A	9606	0.248	0	0	0	0	0	0	0.249
9606.ENSP00000280357	9606.ENSP00000356946	IL18	FCGR3A	9606	0.248	0	0	0	0	0	0	0.249
9606.ENSP00000280357	9606.ENSP00000305422	IL18	CEBPB	9606	0.248	0	0	0	0.062	0	0	0.232
9606.ENSP00000280357	9606.ENSP00000305422	IL18	CEBPB	9606	0.248	0	0	0	0.062	0	0	0.232
9606.ENSP00000280357	9606.ENSP00000349365	IL18	IL27	9606	0.252	0	0	0	0	0	0	0.252
9606.ENSP00000280357	9606.ENSP00000349365	IL18	IL27	9606	0.252	0	0	0	0	0	0	0.252
9606.ENSP00000280357	9606.ENSP00000337825	IL18	LCK	9606	0.263	0	0	0	0.061	0	0	0.248
9606.ENSP00000280357	9606.ENSP00000337825	IL18	LCK	9606	0.263	0	0	0	0.061	0	0	0.248
9606.ENSP00000280357	9606.ENSP00000330393	IL18	LEPR	9606	0.266	0	0	0	0	0	0	0.266
9606.ENSP00000280357	9606.ENSP00000330393	IL18	LEPR	9606	0.266	0	0	0	0	0	0	0.266
9606.ENSP00000280357	9606.ENSP00000290219	IL18	IFNGR2	9606	0.282	0	0	0	0	0	0	0.282
9606.ENSP00000280357	9606.ENSP00000290219	IL18	IFNGR2	9606	0.282	0	0	0	0	0	0	0.282
9606.ENSP00000280357	9606.ENSP00000447173	IL18	VDR	9606	0.284	0	0	0	0.065	0	0	0.266
9606.ENSP00000280357	9606.ENSP00000447173	IL18	VDR	9606	0.284	0	0	0	0.065	0	0	0.266
9606.ENSP00000280357	9606.ENSP00000459533	IL18	LITAF	9606	0.285	0	0	0	0	0	0	0.285
9606.ENSP00000280357	9606.ENSP00000459533	IL18	LITAF	9606	0.285	0	0	0	0	0	0	0.285
9606.ENSP00000280357	9606.ENSP00000370698	IL18	IL6ST	9606	0.292	0	0	0	0	0	0	0.292
9606.ENSP00000280357	9606.ENSP00000370698	IL18	IL6ST	9606	0.292	0	0	0	0	0	0	0.292
9606.ENSP00000280357	9606.ENSP00000360730	IL18	IL13RA1	9606	0.293	0	0	0	0	0	0	0.293
9606.ENSP00000280357	9606.ENSP00000360730	IL18	IL13RA1	9606	0.293	0	0	0	0	0	0	0.293
9606.ENSP00000280357	9606.ENSP00000327890	IL18	IL3RA	9606	0.309	0	0	0	0	0	0	0.31
9606.ENSP00000280357	9606.ENSP00000327890	IL18	IL3RA	9606	0.309	0	0	0	0	0	0	0.31
9606.ENSP00000280357	9606.ENSP00000338010	IL18	IL21R	9606	0.309	0	0	0	0	0	0	0.31
9606.ENSP00000280357	9606.ENSP00000338010	IL18	IL21R	9606	0.309	0	0	0	0	0	0	0.31
9606.ENSP00000280357	9606.ENSP00000366095	IL18	MOG	9606	0.313	0	0	0	0	0	0	0.313
9606.ENSP00000280357	9606.ENSP00000366095	IL18	MOG	9606	0.313	0	0	0	0	0	0	0.313
9606.ENSP00000280357	9606.ENSP00000299440	IL18	RAG1	9606	0.323	0	0	0	0	0	0	0.323
9606.ENSP00000280357	9606.ENSP00000299440	IL18	RAG1	9606	0.323	0	0	0	0	0	0	0.323
9606.ENSP00000280357	9606.ENSP00000343957	IL18	IFNAR2	9606	0.341	0	0	0	0	0	0	0.341
9606.ENSP00000280357	9606.ENSP00000343957	IL18	IFNAR2	9606	0.341	0	0	0	0	0	0	0.341
9606.ENSP00000280357	9606.ENSP00000365402	IL18	HLA-C	9606	0.342	0	0	0	0	0	0	0.342
9606.ENSP00000280357	9606.ENSP00000365402	IL18	HLA-C	9606	0.342	0	0	0	0	0	0	0.342
9606.ENSP00000280357	9606.ENSP00000296028	IL18	PPBP	9606	0.346	0	0	0	0.055	0	0	0.336
9606.ENSP00000280357	9606.ENSP00000296028	IL18	PPBP	9606	0.346	0	0	0	0.055	0	0	0.336
9606.ENSP00000280357	9606.ENSP00000483825	IL18	IKBKG	9606	0.355	0	0	0	0	0	0	0.355
9606.ENSP00000280357	9606.ENSP00000483825	IL18	IKBKG	9606	0.355	0	0	0	0	0	0	0.355
9606.ENSP00000280357	9606.ENSP00000286301	IL18	CSF1R	9606	0.355	0	0	0	0.084	0	0	0.325
9606.ENSP00000280357	9606.ENSP00000286301	IL18	CSF1R	9606	0.355	0	0	0	0.084	0	0	0.325
9606.ENSP00000280357	9606.ENSP00000310036	IL18	CD34	9606	0.357	0	0	0	0	0	0	0.357
9606.ENSP00000280357	9606.ENSP00000310036	IL18	CD34	9606	0.357	0	0	0	0	0	0	0.357
9606.ENSP00000280357	9606.ENSP00000428220	IL18	IRGM	9606	0.359	0	0	0	0	0	0	0.359
9606.ENSP00000280357	9606.ENSP00000428220	IL18	IRGM	9606	0.359	0	0	0	0	0	0	0.359
9606.ENSP00000280357	9606.ENSP00000303231	IL18	IL12A	9606	0.364	0	0	0	0	0	0	0.364
9606.ENSP00000280357	9606.ENSP00000303231	IL18	IL12A	9606	0.364	0	0	0	0	0	0	0.364
9606.ENSP00000280357	9606.ENSP00000327824	IL18	IFNLR1	9606	0.365	0	0	0	0	0	0	0.365
9606.ENSP00000280357	9606.ENSP00000327824	IL18	IFNLR1	9606	0.365	0	0	0	0	0	0	0.365
9606.ENSP00000280357	9606.ENSP00000363318	IL18	IL2RG	9606	0.369	0	0	0	0.062	0	0	0.355
9606.ENSP00000280357	9606.ENSP00000363318	IL18	IL2RG	9606	0.369	0	0	0	0.062	0	0	0.355
9606.ENSP00000280357	9606.ENSP00000479955	IL18	CCL18	9606	0.384	0	0	0	0.069	0	0	0.365
9606.ENSP00000280357	9606.ENSP00000479955	IL18	CCL18	9606	0.384	0	0	0	0.069	0	0	0.365
9606.ENSP00000280357	9606.ENSP00000341208	IL18	STAT5A	9606	0.394	0	0	0	0	0	0	0.394
9606.ENSP00000280357	9606.ENSP00000341208	IL18	STAT5A	9606	0.394	0	0	0	0	0	0	0.394
9606.ENSP00000280357	9606.ENSP00000431885	IL18	TYK2	9606	0.398	0	0	0	0	0	0	0.398
9606.ENSP00000280357	9606.ENSP00000431885	IL18	TYK2	9606	0.398	0	0	0	0	0	0	0.398
9606.ENSP00000280357	9606.ENSP00000371067	IL18	JAK2	9606	0.398	0	0	0	0	0	0	0.398
9606.ENSP00000280357	9606.ENSP00000371067	IL18	JAK2	9606	0.398	0	0	0	0	0	0	0.398
9606.ENSP00000280357	9606.ENSP00000343204	IL18	JAK1	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000280357	9606.ENSP00000343204	IL18	JAK1	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000280357	9606.ENSP00000364210	IL18	AGER	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000280357	9606.ENSP00000364210	IL18	AGER	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000280357	9606.ENSP00000296980	IL18	IL22RA2	9606	0.406	0	0	0	0	0	0	0.406
9606.ENSP00000280357	9606.ENSP00000296980	IL18	IL22RA2	9606	0.406	0	0	0	0	0	0	0.406
9606.ENSP00000280357	9606.ENSP00000290200	IL18	IL10RB	9606	0.407	0	0	0	0	0	0	0.407
9606.ENSP00000280357	9606.ENSP00000290200	IL18	IL10RB	9606	0.407	0	0	0	0	0	0	0.407
9606.ENSP00000280357	9606.ENSP00000329418	IL18	SOCS1	9606	0.42	0	0	0	0	0	0	0.42
9606.ENSP00000280357	9606.ENSP00000329418	IL18	SOCS1	9606	0.42	0	0	0	0	0	0	0.42
9606.ENSP00000280357	9606.ENSP00000356713	IL18	IFNGR1	9606	0.42	0	0	0	0	0	0	0.421
9606.ENSP00000280357	9606.ENSP00000356713	IL18	IFNGR1	9606	0.42	0	0	0	0	0	0	0.421
9606.ENSP00000280357	9606.ENSP00000315477	IL18	CD209	9606	0.422	0	0	0	0	0	0	0.423
9606.ENSP00000280357	9606.ENSP00000315477	IL18	CD209	9606	0.422	0	0	0	0	0	0	0.423
9606.ENSP00000280357	9606.ENSP00000403495	IL18	LTA	9606	0.429	0	0	0	0	0	0	0.429
9606.ENSP00000280357	9606.ENSP00000403495	IL18	LTA	9606	0.429	0	0	0	0	0	0	0.429
9606.ENSP00000280357	9606.ENSP00000398632	IL18	CD44	9606	0.435	0	0	0	0.065	0	0	0.421
9606.ENSP00000280357	9606.ENSP00000398632	IL18	CD44	9606	0.435	0	0	0	0.065	0	0	0.421
9606.ENSP00000280357	9606.ENSP00000330341	IL18	SOCS3	9606	0.441	0	0	0	0	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000330341	IL18	SOCS3	9606	0.441	0	0	0	0	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000306157	IL18	IL7R	9606	0.441	0	0	0	0	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000306157	IL18	IL7R	9606	0.441	0	0	0	0	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000378118	IL18	CCL8	9606	0.445	0	0	0	0.049	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000378118	IL18	CCL8	9606	0.445	0	0	0	0.049	0	0	0.441
9606.ENSP00000280357	9606.ENSP00000455897	IL18	MRC1	9606	0.454	0	0	0	0.062	0	0	0.442
9606.ENSP00000280357	9606.ENSP00000455897	IL18	MRC1	9606	0.454	0	0	0	0.062	0	0	0.442
9606.ENSP00000280357	9606.ENSP00000368450	IL18	CD83	9606	0.481	0	0	0	0.062	0	0	0.47
9606.ENSP00000280357	9606.ENSP00000368450	IL18	CD83	9606	0.481	0	0	0	0.062	0	0	0.47
9606.ENSP00000280357	9606.ENSP00000379111	IL18	IL4R	9606	0.483	0	0	0	0.061	0	0	0.472
9606.ENSP00000280357	9606.ENSP00000379111	IL18	IL4R	9606	0.483	0	0	0	0.061	0	0	0.472
9606.ENSP00000280357	9606.ENSP00000327251	IL18	NOS2	9606	0.485	0	0	0	0	0	0	0.485
9606.ENSP00000280357	9606.ENSP00000327251	IL18	NOS2	9606	0.485	0	0	0	0	0	0	0.485
9606.ENSP00000280357	9606.ENSP00000300134	IL18	STAT6	9606	0.487	0	0	0	0	0	0	0.487
9606.ENSP00000280357	9606.ENSP00000300134	IL18	STAT6	9606	0.487	0	0	0	0	0	0	0.487
9606.ENSP00000280357	9606.ENSP00000357470	IL18	IL6R	9606	0.49	0	0	0	0.069	0	0	0.475
9606.ENSP00000280357	9606.ENSP00000357470	IL18	IL6R	9606	0.49	0	0	0	0.069	0	0	0.475
9606.ENSP00000280357	9606.ENSP00000321345	IL18	IL23R	9606	0.494	0	0	0	0	0	0	0.494
9606.ENSP00000280357	9606.ENSP00000321345	IL18	IL23R	9606	0.494	0	0	0	0	0	0	0.494
9606.ENSP00000280357	9606.ENSP00000369293	IL18	IL2RA	9606	0.496	0	0	0	0	0	0	0.496
9606.ENSP00000280357	9606.ENSP00000369293	IL18	IL2RA	9606	0.496	0	0	0	0	0	0	0.496
9606.ENSP00000280357	9606.ENSP00000383715	IL18	CMKBR6	9606	0.502	0	0	0	0.061	0	0	0.492
9606.ENSP00000280357	9606.ENSP00000383715	IL18	CMKBR6	9606	0.502	0	0	0	0.061	0	0	0.492
9606.ENSP00000280357	9606.ENSP00000343952	IL18	GPR29	9606	0.502	0	0	0	0.061	0	0	0.492
9606.ENSP00000280357	9606.ENSP00000343952	IL18	GPR29	9606	0.502	0	0	0	0.061	0	0	0.492
9606.ENSP00000280357	9606.ENSP00000376445	IL18	TIRAP	9606	0.511	0	0	0	0	0	0	0.511
9606.ENSP00000280357	9606.ENSP00000376445	IL18	TIRAP	9606	0.511	0	0	0	0	0	0	0.511
9606.ENSP00000280357	9606.ENSP00000302569	IL18	CLEC7A	9606	0.523	0	0	0	0.065	0	0	0.511
9606.ENSP00000280357	9606.ENSP00000302569	IL18	CLEC7A	9606	0.523	0	0	0	0.065	0	0	0.511
9606.ENSP00000280357	9606.ENSP00000296026	IL18	CXCL3	9606	0.525	0	0	0	0.082	0	0	0.503
9606.ENSP00000280357	9606.ENSP00000296026	IL18	CXCL3	9606	0.525	0	0	0	0.082	0	0	0.503
9606.ENSP00000280357	9606.ENSP00000333298	IL18	LAMP1	9606	0.529	0	0	0	0.049	0	0	0.526
9606.ENSP00000280357	9606.ENSP00000333298	IL18	LAMP1	9606	0.529	0	0	0	0.049	0	0	0.526
9606.ENSP00000280357	9606.ENSP00000362181	IL18	NCR2	9606	0.53	0	0	0	0	0	0	0.53
9606.ENSP00000280357	9606.ENSP00000362181	IL18	NCR2	9606	0.53	0	0	0	0	0	0	0.53
9606.ENSP00000280357	9606.ENSP00000342156	IL18	NCR3	9606	0.531	0	0	0	0	0	0	0.531
9606.ENSP00000280357	9606.ENSP00000342156	IL18	NCR3	9606	0.531	0	0	0	0	0	0	0.531
9606.ENSP00000280357	9606.ENSP00000337432	IL18	IL17F	9606	0.538	0	0	0	0	0	0	0.538
9606.ENSP00000280357	9606.ENSP00000337432	IL18	IL17F	9606	0.538	0	0	0	0	0	0	0.538
9606.ENSP00000280357	9606.ENSP00000375872	IL18	ATG16L1	9606	0.549	0	0	0	0	0	0	0.549
9606.ENSP00000280357	9606.ENSP00000375872	IL18	ATG16L1	9606	0.549	0	0	0	0	0	0	0.549
9606.ENSP00000280357	9606.ENSP00000296870	IL18	IL3	9606	0.556	0	0	0	0	0	0	0.556
9606.ENSP00000280357	9606.ENSP00000296870	IL18	IL3	9606	0.556	0	0	0	0	0	0	0.556
9606.ENSP00000280357	9606.ENSP00000480132	IL18	NCAM1	9606	0.579	0	0	0	0	0	0	0.579
9606.ENSP00000280357	9606.ENSP00000480132	IL18	NCAM1	9606	0.579	0	0	0	0	0	0	0.579
9606.ENSP00000280357	9606.ENSP00000324890	IL18	CD28	9606	0.579	0	0	0	0	0	0	0.579
9606.ENSP00000280357	9606.ENSP00000324890	IL18	CD28	9606	0.579	0	0	0	0	0	0	0.579
9606.ENSP00000280357	9606.ENSP00000367832	IL18	CCL7	9606	0.58	0	0	0	0	0	0	0.58
9606.ENSP00000280357	9606.ENSP00000367832	IL18	CCL7	9606	0.58	0	0	0	0	0	0	0.58
9606.ENSP00000280357	9606.ENSP00000365380	IL18	FOXP3	9606	0.591	0	0	0	0	0	0	0.591
9606.ENSP00000280357	9606.ENSP00000365380	IL18	FOXP3	9606	0.591	0	0	0	0	0	0	0.591
9606.ENSP00000280357	9606.ENSP00000354394	IL18	STAT1	9606	0.596	0	0	0	0.061	0	0	0.588
9606.ENSP00000280357	9606.ENSP00000354394	IL18	STAT1	9606	0.596	0	0	0	0.061	0	0	0.588
9606.ENSP00000280357	9606.ENSP00000359663	IL18	CD40LG	9606	0.625	0	0	0	0	0	0	0.625
9606.ENSP00000280357	9606.ENSP00000359663	IL18	CD40LG	9606	0.625	0	0	0	0	0	0	0.625
9606.ENSP00000280357	9606.ENSP00000302234	IL18	CCL11	9606	0.636	0	0	0	0.049	0	0	0.633
9606.ENSP00000280357	9606.ENSP00000302234	IL18	CCL11	9606	0.636	0	0	0	0.049	0	0	0.633
9606.ENSP00000280357	9606.ENSP00000303939	IL18	CTLA4	9606	0.641	0	0	0	0	0	0	0.641
9606.ENSP00000280357	9606.ENSP00000303939	IL18	CTLA4	9606	0.641	0	0	0	0	0	0	0.641
9606.ENSP00000280357	9606.ENSP00000296027	IL18	CXCL5	9606	0.645	0	0	0	0.059	0	0	0.638
9606.ENSP00000280357	9606.ENSP00000296027	IL18	CXCL5	9606	0.645	0	0	0	0.059	0	0	0.638
9606.ENSP00000280357	9606.ENSP00000291890	IL18	NCR1	9606	0.646	0	0	0	0	0	0	0.646
9606.ENSP00000280357	9606.ENSP00000291890	IL18	NCR1	9606	0.646	0	0	0	0	0	0	0.646
9606.ENSP00000280357	9606.ENSP00000332049	IL18	CD86	9606	0.655	0	0	0	0.073	0	0	0.643
9606.ENSP00000280357	9606.ENSP00000332049	IL18	CD86	9606	0.655	0	0	0	0.073	0	0	0.643
9606.ENSP00000280357	9606.ENSP00000441691	IL18	ITGAM	9606	0.66	0	0	0	0.078	0	0	0.646
9606.ENSP00000280357	9606.ENSP00000441691	IL18	ITGAM	9606	0.66	0	0	0	0.078	0	0	0.646
9606.ENSP00000280357	9606.ENSP00000482259	IL18	CCL4	9606	0.66	0	0	0	0.061	0	0	0.653
9606.ENSP00000280357	9606.ENSP00000482259	IL18	CCL4	9606	0.66	0	0	0	0.061	0	0	0.653
9606.ENSP00000280357	9606.ENSP00000346839	IL18	FN1	9606	0.665	0	0	0	0	0	0	0.665
9606.ENSP00000280357	9606.ENSP00000346839	IL18	FN1	9606	0.665	0	0	0	0	0	0	0.665
9606.ENSP00000280357	9606.ENSP00000398568	IL18	PRF1	9606	0.673	0	0	0	0	0	0	0.673
9606.ENSP00000280357	9606.ENSP00000398568	IL18	PRF1	9606	0.673	0	0	0	0	0	0	0.673
9606.ENSP00000280357	9606.ENSP00000417517	IL18	ENSG00000173366	9606	0.676	0	0	0	0	0	0	0.676
9606.ENSP00000280357	9606.ENSP00000417517	IL18	ENSG00000173366	9606	0.676	0	0	0	0	0	0	0.676
9606.ENSP00000280357	9606.ENSP00000427279	IL18	CXCL2	9606	0.676	0	0	0	0.089	0	0	0.659
9606.ENSP00000280357	9606.ENSP00000427279	IL18	CXCL2	9606	0.676	0	0	0	0.089	0	0	0.659
9606.ENSP00000280357	9606.ENSP00000300589	IL18	NOD2	9606	0.678	0	0	0	0	0	0	0.678
9606.ENSP00000280357	9606.ENSP00000300589	IL18	NOD2	9606	0.678	0	0	0	0	0	0	0.678
9606.ENSP00000280357	9606.ENSP00000474412	IL18	CCL5	9606	0.717	0	0	0	0.061	0	0	0.711
9606.ENSP00000280357	9606.ENSP00000474412	IL18	CCL5	9606	0.717	0	0	0	0.061	0	0	0.711
9606.ENSP00000280357	9606.ENSP00000305651	IL18	CXCL10	9606	0.719	0	0	0	0.061	0	0	0.713
9606.ENSP00000280357	9606.ENSP00000305651	IL18	CXCL10	9606	0.719	0	0	0	0.061	0	0	0.713
9606.ENSP00000280357	9606.ENSP00000442424	IL18	IL22	9606	0.726	0	0	0	0	0	0	0.726
9606.ENSP00000280357	9606.ENSP00000442424	IL18	IL22	9606	0.726	0	0	0	0	0	0	0.726
9606.ENSP00000280357	9606.ENSP00000296795	IL18	TLR3	9606	0.737	0	0	0	0.061	0	0	0.732
9606.ENSP00000280357	9606.ENSP00000296795	IL18	TLR3	9606	0.737	0	0	0	0.061	0	0	0.732
9606.ENSP00000280357	9606.ENSP00000370034	IL18	TLR7	9606	0.737	0	0	0	0.062	0	0	0.731
9606.ENSP00000280357	9606.ENSP00000370034	IL18	TLR7	9606	0.737	0	0	0	0.062	0	0	0.731
